對獎日期,開獎號碼,預測開獎號碼範圍,對中的號碼數量,對中的號碼
['2024/1/30'],[ 3 11 21 23 36],"[20, 2, 14, 8, 39]",0,
['2024/1/31'],[ 6 10 21 32 38],"[20, 2, 14, 8, 39]",0,
['2024/2/1'],[10 17 19 29 37],"[20, 2, 14, 8, 39]",0,
['2024/2/2'],[10 22 26 32 33],"[20, 2, 14, 8, 39]",0,
['2024/2/3'],[14 20 21 23 34],"[20, 2, 14, 8, 39]",2,"{20, 14}"
['2024/2/5'],[12 15 16 23 28],"[20, 2, 14, 8, 39]",0,
['2024/2/6'],[ 6 13 16 32 39],"[20, 2, 14, 8, 39]",1,{39}
['2024/2/7'],[ 6 11 15 28 31],"[20, 2, 14, 8, 39]",0,
['2024/2/8'],[20 25 31 35 38],"[20, 2, 14, 8, 39]",1,{20}
['2024/2/9'],[ 6 20 22 36 37],"[20, 2, 14, 8, 39]",1,{20}
['2024/2/10'],[ 3 18 19 21 22],"[20, 2, 14, 8, 39]",0,
['2024/2/12'],[ 6  8 22 29 38],"[20, 2, 14, 8, 39]",1,{8}
['2024/2/13'],[23 24 28 30 31],"[20, 2, 14, 8, 39]",0,
['2024/2/14'],[ 4 16 27 30 37],"[20, 2, 14, 8, 39]",0,
['2024/2/15'],[ 2  4 15 17 30],"[20, 2, 14, 8, 39]",1,{2}
['2024/2/16'],[ 7 11 16 34 36],"[20, 2, 14, 8, 39]",0,
['2024/2/17'],[12 18 31 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2024/2/19'],[ 5  9 17 24 25],"[20, 2, 14, 8, 39]",0,
['2024/2/20'],[21 26 29 30 34],"[20, 2, 14, 8, 39]",0,
['2024/2/21'],[ 1  3  4 35 37],"[20, 2, 14, 8, 39]",0,
['2024/2/22'],[ 3  5 12 15 33],"[20, 2, 14, 8, 39]",0,
['2024/2/23'],[ 1  3 15 18 35],"[20, 2, 14, 8, 39]",0,
['2024/2/24'],[ 2  7 10 15 33],"[20, 2, 14, 8, 39]",1,{2}
['2024/2/26'],[23 25 29 31 32],"[20, 2, 14, 8, 39]",0,
['2024/2/27'],[11 27 30 31 38],"[20, 2, 14, 8, 39]",0,
['2024/2/28'],[ 7 14 28 29 38],"[20, 2, 14, 8, 39]",1,{14}
['2024/2/29'],[ 7 15 22 26 37],"[20, 2, 14, 8, 39]",0,
['2024/3/1'],[ 5 12 13 21 36],"[20, 2, 14, 8, 39]",0,
['2024/3/2'],[17 19 29 36 37],"[20, 2, 14, 8, 39]",0,
['2024/3/4'],[ 1  3  5 19 38],"[20, 2, 14, 8, 39]",0,
['2024/3/5'],[26 34 36 37 39],"[20, 2, 14, 8, 39]",1,{39}
['2024/3/6'],[ 9 19 23 36 38],"[20, 2, 14, 8, 39]",0,
['2024/3/7'],[ 2  6 20 23 36],"[20, 2, 14, 8, 39]",2,"{2, 20}"
['2024/3/8'],[ 8 11 15 20 36],"[20, 2, 14, 8, 39]",2,"{8, 20}"
['2024/3/9'],[ 5 10 27 37 38],"[20, 2, 14, 8, 39]",0,
['2024/3/11'],[ 2  8 16 18 36],"[20, 2, 14, 8, 39]",2,"{8, 2}"
['2024/3/12'],[12 21 23 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2024/3/13'],[ 8 12 22 35 36],"[20, 2, 14, 8, 39]",1,{8}
['2024/3/14'],[18 19 22 26 28],"[20, 2, 14, 8, 39]",0,
['2024/3/15'],[ 7  8  9 14 34],"[20, 2, 14, 8, 39]",2,"{8, 14}"
['2024/3/16'],[ 2  6 16 27 39],"[20, 2, 14, 8, 39]",2,"{2, 39}"
['2024/3/18'],[11 16 18 19 25],"[20, 2, 14, 8, 39]",0,
['2024/3/19'],[10 16 26 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2024/3/20'],[ 5 24 29 34 35],"[20, 2, 14, 8, 39]",0,
['2024/3/21'],[ 1  2  4 13 27],"[20, 2, 14, 8, 39]",1,{2}
['2024/3/22'],[ 7 11 12 24 38],"[20, 2, 14, 8, 39]",0,
['2024/3/23'],[ 7 17 27 28 33],"[20, 2, 14, 8, 39]",0,
['2024/3/25'],[ 4 11 20 34 36],"[20, 2, 14, 8, 39]",1,{20}
['2024/3/26'],[ 5  7 30 35 38],"[20, 2, 14, 8, 39]",0,
['2024/3/27'],[10 21 23 27 30],"[20, 2, 14, 8, 39]",0,
['2024/3/28'],[ 1 10 16 26 29],"[20, 2, 14, 8, 39]",0,
['2024/3/29'],[11 12 18 23 24],"[20, 2, 14, 8, 39]",0,
['2024/3/30'],[ 2 12 15 24 35],"[20, 2, 14, 8, 39]",1,{2}
['2024/4/1'],[ 5  9 14 20 33],"[20, 2, 14, 8, 39]",2,"{20, 14}"
['2024/4/2'],[ 4 10 12 23 26],"[20, 2, 14, 8, 39]",0,
['2024/4/3'],[ 1  3  6 21 27],"[20, 2, 14, 8, 39]",0,
['2024/4/4'],[ 8 14 22 27 35],"[20, 2, 14, 8, 39]",2,"{8, 14}"
['2024/4/5'],[ 1 13 31 34 35],"[20, 2, 14, 8, 39]",0,
['2024/4/6'],[ 4  7 15 22 30],"[20, 2, 14, 8, 39]",0,
['2024/4/8'],[ 3  9 21 27 36],"[20, 2, 14, 8, 39]",0,
['2024/4/9'],[12 21 24 25 39],"[20, 2, 14, 8, 39]",1,{39}
['2024/4/10'],[ 2  3 21 26 30],"[20, 2, 14, 8, 39]",1,{2}
